shipment_id,date,importer_id,exporter_id,origin_country,destination_country,hs_code,transport_mode,weight_kg,declared_value_usd,market_value_usd,under_valuation_pct,past_violations,doc_anomaly_score,network_risk_score,odd_route_flag,offhour_flag,risk_score,risk_label
SHP002636,2024-03-22,IMP8217,EXP8768,GBR,ZAF,870323,Sea,739.09,8386.55,27955.17,0.7000000357715586,0,0.213,0.063,0,1,41.955001609720135,0
SHP002637,2023-12-09,IMP3822,EXP5568,BRA,GBR,271019,Air,1166.15,1653.08,5510.27,0.7000001814793104,0,0.025,0.514,0,0,42.15500816656897,0
SHP002638,2022-04-20,IMP9711,EXP4444,NLD,NGA,620342,Sea,11140.55,4728.24,15760.79,0.6999998096542115,0,0.128,0.596,0,0,45.33999143443952,0
SHP002639,2025-06-22,IMP4562,EXP8378,NLD,USA,271019,Sea,299.35,13084.72,43615.74,0.7000000458550055,0,0.126,0.114,0,0,35.67000206347525,0
SHP002640,2025-08-26,IMP6251,EXP4947,BRA,USA,300490,Sea,977.68,27508.18,91693.92,0.699999956376606,1,0.234,0.166,0,0,46.329998036947266,0
SHP002641,2024-10-25,IMP9396,EXP5185,USA,GBR,401110,Sea,4034.26,2540.99,8469.97,0.7000001180641726,0,0.302,0.388,0,0,43.790005312887764,0
SHP002642,2024-05-21,IMP9645,EXP9429,UAE,ZAF,940350,Sea,1269.33,2382.52,7941.73,0.699999874082851,0,0.164,0.425,0,0,42.4599943337283,0
SHP002643,2023-10-07,IMP8884,EXP3176,NGA,USA,640399,Land,3789.86,12770.65,42568.83,0.6999999765086332,0,0.267,0.173,0,0,38.9649989428885,0
SHP002644,2022-10-09,IMP5158,EXP7174,GBR,USA,620342,Air,753.86,3970.11,13233.71,0.7000002266937994,0,0.187,0.143,0,0,37.16501020122097,0
SHP002645,2024-02-20,IMP5139,EXP3867,USA,NGA,940350,Sea,1857.55,4995.83,16652.78,0.7000002402001347,0,0.38,0.357,0,0,44.34001080900607,0
SHP002646,2025-04-28,IMP8365,EXP3666,ZAF,NGA,870899,Sea,930.0,9418.32,21071.87,0.5530382448259219,0,0.146,0.306,0,0,33.19672101716649,0
SHP002647,2022-11-06,IMP2846,EXP9191,ZAF,GBR,880220,Air,2582.98,2053.46,6844.87,0.7000001460948126,0,0.216,0.142,0,0,37.58000657426656,0
SHP002648,2022-12-20,IMP9471,EXP9432,CHN,NGA,880220,Sea,789.33,23917.84,79726.14,0.7000000250858752,0,0.316,0.346,0,0,43.16000112886439,0
SHP002649,2022-09-06,IMP1733,EXP2916,BRA,ZAF,490199,Sea,300.61,19940.17,66467.23,0.699999984954992,0,0.044,0.371,0,1,45.57999932297464,0
SHP002650,2022-02-03,IMP2032,EXP9552,ZAF,NGA,420222,Air,1896.24,2279.76,7599.19,0.6999996052210827,0,0.284,0.501,0,0,45.77998223494872,0
SHP002651,2022-03-03,IMP9321,EXP8878,UAE,GBR,840733,Sea,683.23,2427.14,8090.46,0.6999997527952675,0,0.07,0.159,0,0,35.729988875787036,0
SHP002652,2023-08-29,IMP4102,EXP7105,GBR,USA,070310,Sea,355.74,3305.03,11016.78,0.7000003630824978,1,0.179,0.374,0,0,49.665016338712405,0
SHP002653,2023-04-27,IMP5740,EXP6231,USA,GBR,640399,Sea,2431.98,7247.1,24157.0,0.7,0,0.353,0.207,0,0,40.934999999999995,0
SHP002654,2022-04-08,IMP8906,EXP5527,USA,GBR,880220,Sea,691.21,1769.49,5898.3,0.7,0,0.363,0.211,0,0,41.16499999999999,0
SHP002655,2023-09-26,IMP7695,EXP6183,BRA,GBR,401110,Sea,326.54,4953.38,14330.4,0.6543446100597332,0,0.096,0.491,0,0,40.705507452687996,0
SHP002656,2022-02-04,IMP8488,EXP7623,GBR,USA,100630,Sea,448.13,16695.56,55651.85,0.699999910155727,0,0.01,0.006,0,0,31.769995957007716,0
SHP002657,2023-07-26,IMP6397,EXP7212,NGA,ZAF,730890,Air,256.39,6109.61,20365.38,0.7000001964117537,0,0.369,0.011,0,0,37.255008838528916,0
SHP002658,2022-04-05,IMP8141,EXP8091,USA,GBR,720839,Sea,494.85,2322.92,7743.05,0.6999993542596263,0,0.101,0.343,0,0,39.87497094168318,0
SHP002659,2022-06-01,IMP1213,EXP7438,UAE,ZAF,850440,Sea,2743.21,1855.45,6184.84,0.7000003233713403,0,0.349,0.114,0,0,39.015014551710316,0
SHP002660,2023-04-06,IMP5623,EXP1025,DEU,ZAF,271019,Air,2835.2,2022.41,6741.38,0.7000005933503229,0,0.254,0.259,0,0,40.49002670076453,0
SHP002661,2025-06-11,IMP5405,EXP8691,BRA,USA,720839,Sea,1038.68,2552.76,8509.2,0.7,0,0.026,0.026,0,0,32.41,0
SHP002662,2023-02-03,IMP8043,EXP7876,GBR,NGA,730890,Air,160.09,3111.24,10370.81,0.7000002892734511,0,0.27,0.019,0,0,35.930013017305306,0
SHP002663,2024-12-30,IMP7639,EXP3610,DEU,GBR,870899,Sea,837.11,1668.81,4076.67,0.5906438343059409,0,0.132,0.168,0,0,31.918972543767342,0
SHP002664,2025-01-10,IMP8101,EXP9520,IND,GBR,070310,Sea,378.39,5730.34,19101.12,0.6999997905881958,0,0.168,0.313,0,0,40.27999057646881,0
SHP002665,2025-09-14,IMP8951,EXP2190,GBR,ZAF,852872,Sea,677.99,8199.97,27333.23,0.6999999634144958,0,0.041,0.232,0,0,36.75499835365231,0
SHP002666,2024-01-14,IMP8430,EXP2270,NLD,GBR,880220,Sea,525.47,3252.06,10834.71,0.6998479885479167,1,0.084,0.192,0,0,44.593159484656255,0
SHP002667,2023-04-30,IMP3072,EXP1364,UAE,GBR,070310,Sea,1062.71,18469.75,61565.82,0.6999999350288846,0,0.042,0.04,0,0,32.929997076299806,0
SHP002668,2024-01-05,IMP8447,EXP9552,USA,ZAF,850440,Air,1872.77,619.34,2064.47,0.700000484385823,0,0.125,0.246,0,0,38.29502179736204,0
SHP002669,2022-06-11,IMP1095,EXP7038,CHN,GBR,840733,Sea,777.57,4566.59,15221.97,0.7000000656945191,0,0.048,0.076,0,0,33.74000295625336,0
SHP002670,2024-11-11,IMP6150,EXP2929,GBR,ZAF,851712,Sea,633.43,3473.58,11578.6,0.7,0,0.365,0.574,0,0,48.45499999999999,0
SHP002671,2022-10-10,IMP8999,EXP5862,IND,GBR,640399,Air,1250.33,7271.54,24238.47,0.7000000412567295,0,0.208,0.241,0,0,39.440001856552826,0
SHP002672,2025-08-13,IMP3370,EXP5592,CHN,GBR,271019,Sea,2462.36,7859.71,26199.04,0.700000076338675,1,0.411,0.424,0,1,60.14500343524038,1
SHP002673,2022-12-29,IMP3665,EXP3308,UAE,NGA,401110,Sea,454.95,2297.5,7658.32,0.6999994776922354,0,0.188,0.319,0,0,40.69997649615059,0
SHP002674,2022-06-02,IMP8360,EXP1874,IND,GBR,720839,Sea,191.66,9398.11,31327.03,0.6999999680786848,0,0.203,0.344,0,0,41.42499856354081,0
SHP002675,2022-09-28,IMP2724,EXP6678,DEU,USA,730890,Sea,370.38,1652.36,5507.87,0.7000001815583883,0,0.166,0.473,0,0,43.450008170127475,0
SHP002676,2022-04-03,IMP6225,EXP8128,NLD,USA,852872,Air,437.73,7366.31,24554.37,0.7000000407259481,0,0.21,0.095,0,1,42.55000183266766,0
SHP002677,2022-10-17,IMP3069,EXP7015,CHN,USA,070310,Air,425.56,22901.73,76339.11,0.7000000392983361,0,0.122,0.263,0,0,38.590001768425125,0
SHP002678,2022-04-12,IMP2038,EXP7542,NGA,GBR,880220,Sea,183.52,13199.53,43998.44,0.700000045456157,0,0.162,0.343,0,0,40.79000204552707,0
SHP002679,2022-04-19,IMP8526,EXP3812,NLD,NGA,850440,Sea,904.78,4484.25,14947.51,0.7000002007023243,0,0.237,0.186,0,0,38.77500903160459,0
SHP002680,2024-08-20,IMP3910,EXP9242,CHN,NGA,620342,Air,336.28,5793.95,19313.17,0.700000051778139,0,0.07,0.493,0,0,42.410002330016255,0
SHP002681,2023-07-28,IMP1082,EXP1957,BRA,NGA,940350,Sea,432.59,4821.62,16072.08,0.7000002488788011,0,0.176,0.105,0,0,36.240011199546046,0
SHP002682,2023-06-21,IMP8415,EXP4938,BRA,NGA,870323,Sea,574.52,3554.31,11847.69,0.6999997467860823,0,0.18,0.13,0,1,42.799988605373706,0
SHP002683,2025-01-15,IMP7113,EXP1102,UAE,NGA,271019,Sea,1184.8,18917.14,63057.12,0.6999999365654506,1,0.35,0.431,0,0,53.369997145445275,0
SHP002684,2025-08-06,IMP1966,EXP2498,NGA,GBR,730890,Land,193.52,9695.28,32317.61,0.7000000928286467,0,0.252,0.242,0,0,40.120004177289104,0
SHP002685,2024-08-07,IMP2789,EXP2411,NLD,NGA,070310,Sea,638.23,2493.78,8312.6,0.7,0,0.225,0.103,0,0,36.935,0
SHP002686,2022-03-31,IMP6942,EXP4725,UAE,NGA,271019,Air,1168.2,6338.47,21128.23,0.6999999526699586,1,0.171,0.128,0,1,50.62499787014814,0
SHP002687,2022-10-06,IMP4270,EXP1718,IND,ZAF,100630,Air,1037.23,5450.89,18169.64,0.7000001100737274,0,0.302,0.031,0,0,36.65000495331773,0
SHP002688,2022-01-31,IMP1075,EXP8927,USA,NGA,850440,Sea,404.8,5597.53,18658.42,0.6999997856195754,0,0.436,0.307,0,0,44.17999035288089,0
SHP002689,2023-10-02,IMP6361,EXP5801,USA,NGA,870323,Sea,2493.47,1902.12,6340.39,0.699999526842986,0,0.068,0.666,0,0,45.83997870793437,0
SHP002690,2024-04-26,IMP4495,EXP7752,CHN,NGA,880220,Sea,2029.69,48744.99,103443.26,0.5287755818987143,0,0.224,0.195,0,0,31.05490118544214,0
SHP002691,2022-08-25,IMP7773,EXP2443,DEU,NGA,620342,Land,388.83,2219.82,7169.99,0.6904012418427361,0,0.158,0.065,0,0,34.73805588292312,0
SHP002692,2023-02-19,IMP6093,EXP9821,BRA,ZAF,401110,Land,973.07,27609.58,92031.93,0.6999999891342059,0,0.067,0.489,0,1,48.28499951103927,0
SHP002693,2022-04-03,IMP3518,EXP6763,USA,NGA,100630,Sea,3229.55,2594.67,8648.89,0.6999996531346797,1,0.45,0.502,0,0,56.289984391060585,0
SHP002694,2022-05-21,IMP8672,EXP5862,UAE,USA,610910,Sea,719.12,2213.6,7378.67,0.700000135525779,0,0.031,0.375,0,0,39.465006098660055,0
SHP002695,2023-05-11,IMP6527,EXP3480,NLD,NGA,851712,Sea,1100.15,24799.15,82663.84,0.7000000241943756,0,0.073,0.218,0,0,36.9550010887469,0
SHP002696,2025-01-22,IMP8133,EXP1637,NGA,GBR,840733,Air,634.33,31324.99,104416.63,0.6999999904229814,0,0.199,0.079,0,0,36.064999569034164,0
SHP002697,2023-03-25,IMP5118,EXP5908,IND,USA,490199,Sea,643.89,2045.43,6818.09,0.6999995599940746,0,0.298,0.293,0,0,41.829980199733356,0
SHP002698,2022-12-29,IMP6208,EXP4733,BRA,ZAF,490199,Sea,3633.99,18040.7,60135.65,0.6999999168546445,0,0.096,0.557,0,0,44.079996258459,0
SHP002699,2025-01-11,IMP1777,EXP6420,DEU,GBR,840733,Land,1345.39,2320.56,7735.21,0.7000003878369172,0,0.11,0.215,0,0,37.45001745266127,0
SHP002700,2022-04-13,IMP7446,EXP6899,IND,NGA,851712,Land,399.95,17407.68,58025.59,0.699999948298673,0,0.243,0.177,0,0,38.684997673440286,0
SHP002701,2024-03-24,IMP3612,EXP4374,NLD,GBR,730890,Sea,2094.63,2900.66,9668.85,0.6999994828754195,0,0.262,0.535,0,1,52.12997672939388,0
SHP002702,2023-11-14,IMP6317,EXP2755,NGA,GBR,940350,Sea,502.7,4004.17,11797.3,0.6605858967729904,1,0.327,0.437,0,0,51.37136535478457,0
SHP002703,2025-05-13,IMP2666,EXP4826,DEU,NGA,070310,Sea,243.11,2818.83,9396.09,0.6999996807182562,0,0.109,0.281,0,0,38.754985632321535,0
SHP002704,2024-11-05,IMP7355,EXP2552,USA,NGA,300490,Sea,342.37,9010.33,30034.42,0.6999998668194691,0,0.365,0.206,0,0,41.09499400687611,0
SHP002705,2023-08-28,IMP8293,EXP7374,NGA,GBR,401110,Sea,394.98,2599.71,8537.62,0.695499448324006,0,0.071,0.334,0,0,39.04247517458027,0
SHP002706,2024-04-11,IMP7077,EXP4830,CHN,NGA,420222,Sea,607.79,5509.34,17156.19,0.6788715909534693,0,0.151,0.169,0,0,36.19422159290612,0
SHP002707,2022-01-02,IMP2354,EXP3215,DEU,NGA,271019,Sea,1070.45,5192.14,17307.14,0.7000001155592431,1,0.1,0.397,0,1,54.94000520016594,0
SHP002708,2022-05-02,IMP1173,EXP3587,NLD,NGA,880220,Sea,2052.9,9015.49,20301.28,0.5559151935247433,0,0.187,0.112,0,0,30.06118370861345,0
SHP002709,2023-11-22,IMP4515,EXP3999,NGA,ZAF,271019,Sea,1294.95,8726.94,29089.79,0.6999998968710328,0,0.265,0.204,0,0,39.554995359196475,0
SHP002710,2025-07-21,IMP6567,EXP1524,NLD,ZAF,880220,Sea,508.23,6799.26,22664.19,0.6999998676325957,0,0.075,0.065,0,0,33.9249940434668,0
SHP002711,2024-06-26,IMP4133,EXP3115,NGA,GBR,852872,Sea,260.9,1309.57,3935.96,0.6672806634213763,0,0.106,0.056,0,0,32.737629853961934,0
SHP002712,2025-04-23,IMP6999,EXP1459,BRA,GBR,100630,Land,830.8,7594.42,25314.75,0.7000001975133074,0,0.037,0.095,0,0,33.95500888809884,0
SHP002713,2024-03-15,IMP5716,EXP4542,GBR,ZAF,100630,Sea,243.24,44762.17,149207.22,0.6999999731916458,0,0.391,0.25,0,0,42.36499879362406,0
SHP002714,2025-03-31,IMP2941,EXP1049,NGA,ZAF,490199,Sea,315.69,5812.39,19374.62,0.6999997935443378,1,0.271,0.162,0,0,46.8049907094952,0
SHP002715,2024-05-27,IMP1747,EXP9298,CHN,NGA,100630,Air,920.58,10778.79,35929.29,0.699999916502664,0,0.021,0.301,0,0,37.83499624261988,0
SHP002716,2023-09-07,IMP2536,EXP4627,DEU,GBR,271019,Sea,2295.24,11156.67,37188.89,0.6999999193307463,0,0.065,0.199,0,0,36.45499636988359,0
SHP002717,2022-12-23,IMP9936,EXP6884,NLD,ZAF,940350,Sea,1027.1,5899.12,19663.73,0.6999999491449487,0,0.19,0.065,0,0,35.64999771152269,0
SHP002718,2023-11-29,IMP3400,EXP1748,ZAF,NGA,730890,Sea,759.71,11718.16,39060.55,0.7000001280063901,0,0.159,0.266,0,1,45.205005760287555,0
SHP002719,2024-09-24,IMP1213,EXP1314,USA,GBR,100630,Sea,329.4,3372.74,11242.47,0.700000088948425,0,0.24,0.589,0,0,46.88000400267913,0
SHP002720,2025-01-24,IMP7338,EXP8196,UAE,GBR,870899,Sea,281.6,8333.81,18281.89,0.5441494287516225,0,0.366,0.341,0,0,36.79672429382301,0
SHP002721,2024-10-22,IMP5375,EXP3053,NGA,GBR,610910,Land,415.87,9985.28,24299.18,0.5890692607734087,0,0.418,0.094,0,0,34.65811673480339,0
SHP002722,2023-08-15,IMP6025,EXP7143,ZAF,USA,490199,Sea,1295.2,9085.84,30286.12,0.6999998679262975,0,0.16,0.11,0,0,36.09999405668339,0
SHP002723,2024-07-27,IMP7176,EXP3575,NGA,ZAF,070310,Sea,3052.08,3678.9,12263.0,0.7,0,0.163,0.408,0,0,42.10499999999999,0
SHP002724,2023-12-14,IMP1181,EXP2194,GBR,NGA,490199,Sea,788.0,23902.15,79673.84,0.7000000251023422,1,0.238,0.189,0,1,52.850001129605396,0
SHP002725,2024-03-12,IMP4008,EXP5683,UAE,GBR,720839,Sea,1888.69,6196.2,20653.99,0.699999854749615,0,0.3,0.315,0,1,48.299993463732676,0
SHP002726,2022-05-06,IMP4060,EXP3448,BRA,NGA,620342,Sea,3606.0,6866.9,22889.67,0.7000000436878295,1,0.208,0.055,0,0,43.72000196595233,0
SHP002727,2022-07-15,IMP2142,EXP1249,ZAF,NGA,640399,Sea,342.44,1213.95,4046.49,0.6999992586167271,0,0.028,0.548,0,0,42.879966637752716,0
SHP002728,2024-05-13,IMP1760,EXP6835,NGA,USA,880220,Sea,109.97,6622.78,22075.94,0.7000000905963687,0,0.178,0.136,0,0,36.89000407683659,0
SHP002729,2024-11-11,IMP5149,EXP4980,BRA,NGA,870899,Land,1078.51,1210.58,4035.27,0.7000002478148922,0,0.176,0.186,0,0,37.86001115167015,0
SHP002730,2024-06-28,IMP4603,EXP3229,USA,NGA,271019,Sea,645.43,1509.22,5030.72,0.6999992048851854,0,0.29,0.331,0,0,42.469964219833344,0
SHP002731,2023-11-17,IMP8479,EXP6473,NGA,GBR,640399,Air,1299.04,7426.48,24754.93,0.6999999596040062,0,0.429,0.181,0,0,41.55499818218028,0
SHP002732,2025-03-04,IMP4048,EXP2437,BRA,USA,870899,Sea,950.05,2392.4,7974.65,0.6999993730132357,0,0.19,0.174,0,0,37.8299717855956,0
SHP002733,2022-04-06,IMP4783,EXP4936,UAE,NGA,640399,Sea,708.75,5135.95,15797.66,0.6748917244705861,0,0.131,0.124,0,0,34.81512760117637,0
SHP002734,2022-10-17,IMP8496,EXP7062,CHN,GBR,070310,Air,1185.15,9927.3,33091.0,0.7,0,0.278,0.099,0,0,37.64999999999999,0
SHP002735,2024-08-06,IMP1404,EXP3065,CHN,GBR,271019,Sea,971.46,1863.94,6213.14,0.7000003218984282,0,0.293,0.163,0,0,39.15501448542927,0
SHP002736,2023-12-07,IMP3655,EXP4697,IND,NGA,300490,Sea,3303.04,12955.33,43184.43,0.6999999768435059,0,0.14,0.609,0,0,45.779998957957766,0
SHP002737,2024-06-02,IMP3756,EXP2621,BRA,USA,070310,Sea,4011.85,7747.16,25823.88,0.7000001548953914,0,0.061,0.232,0,0,37.05500697029261,0
SHP002738,2024-12-10,IMP3039,EXP9556,CHN,GBR,271019,Sea,496.74,16182.8,53942.66,0.6999999629235933,0,0.186,0.169,0,0,37.6699983315617,0
SHP002739,2025-03-04,IMP2547,EXP8106,IND,GBR,070310,Sea,238.02,7675.58,25585.27,0.7000000390849892,0,0.111,0.342,0,0,40.00500175882452,0
SHP002740,2025-01-01,IMP7085,EXP6444,USA,NGA,870323,Sea,639.48,7953.37,26511.23,0.6999999622801356,1,0.19,0.301,0,0,48.369998302606106,0
SHP002741,2025-03-11,IMP8598,EXP8707,USA,GBR,880220,Air,599.93,883.42,2944.75,0.7000016979370065,0,0.246,0.123,0,0,37.650076407165294,0
SHP002742,2022-04-02,IMP1824,EXP6565,USA,NGA,840733,Sea,1450.95,6275.09,20916.98,0.7000001912321951,0,0.156,0.272,0,0,39.28000860544878,0
SHP002743,2025-05-21,IMP4538,EXP2100,IND,ZAF,870899,Air,1291.53,1348.1,4493.68,0.7000008901390398,0,0.371,0.629,0,0,49.64504005625679,0
SHP002744,2024-11-07,IMP8857,EXP3824,UAE,GBR,940350,Land,2515.11,5429.95,18099.85,0.7000002762453832,1,0.419,0.147,0,1,54.725012431042245,0
SHP002745,2023-09-29,IMP1875,EXP2572,DEU,USA,720839,Land,828.71,10071.42,33571.39,0.6999999106381951,0,0.266,0.384,0,0,43.16999597871878,0
SHP002746,2024-09-03,IMP3662,EXP1019,USA,ZAF,420222,Air,843.86,7148.05,23826.84,0.7000000839389529,0,0.119,0.371,0,0,40.70500377725288,0
SHP002747,2025-01-04,IMP3088,EXP4746,BRA,NGA,490199,Sea,953.44,19918.88,66396.26,0.6999999698778214,0,0.588,0.474,0,1,55.79999864450197,0
SHP002748,2023-07-23,IMP5566,EXP8983,CHN,NGA,100630,Sea,556.66,4984.53,16615.1,0.7,0,0.195,0.388,0,0,42.184999999999995,0
SHP002749,2024-12-10,IMP2797,EXP2081,CHN,ZAF,401110,Land,656.21,17637.24,58790.79,0.6999999489715991,1,0.097,0.13,0,0,43.55499770372196,0
SHP002750,2023-02-06,IMP1167,EXP3073,NLD,GBR,880220,Sea,219.34,4224.73,14082.45,0.7000003550518554,0,0.128,0.065,0,1,40.72001597733349,0
SHP002751,2023-03-02,IMP1830,EXP5538,NGA,USA,401110,Sea,1146.91,3765.97,12553.23,0.6999999203392274,0,0.131,0.56,0,1,50.664996415265236,0
SHP002752,2022-09-25,IMP8191,EXP9159,USA,ZAF,610910,Air,1466.44,10078.22,33594.07,0.7000000297671582,1,0.151,0.402,0,0,49.80500133952212,0
SHP002753,2023-02-02,IMP1678,EXP3140,CHN,GBR,300490,Sea,1127.94,10253.32,34177.75,0.7000001462940071,0,0.086,0.027,0,0,33.33000658323032,0
SHP002754,2024-04-13,IMP5152,EXP7485,UAE,GBR,720839,Air,3133.27,7860.36,26201.19,0.6999998855013837,0,0.325,0.219,0,0,40.754994847562266,0
SHP002755,2025-05-03,IMP4781,EXP8208,GBR,NGA,730890,Air,827.35,16262.46,54208.21,0.7000000553421706,1,0.074,0.434,0,1,55.290002490397676,0
SHP002756,2022-07-16,IMP9802,EXP4674,NLD,GBR,840733,Land,547.01,3662.6,12208.67,0.700000081909004,0,0.264,0.254,0,1,46.54000368590518,0
SHP002757,2025-05-10,IMP2468,EXP7811,USA,NGA,070310,Sea,826.35,8170.55,27235.16,0.699999926565513,0,0.034,0.109,0,0,34.18999669544809,0
SHP002758,2025-05-30,IMP1669,EXP3607,GBR,USA,852872,Sea,792.75,3063.59,10211.98,0.7000003916968109,0,0.117,0.111,0,0,35.47501762635649,0
SHP002759,2022-03-01,IMP5319,EXP5062,BRA,GBR,490199,Sea,3889.12,21731.2,72437.33,0.6999999861949633,0,0.077,0.089,0,0,34.43499937877335,0
SHP002760,2024-03-03,IMP7420,EXP3657,BRA,USA,620342,Sea,1697.89,8304.13,26281.95,0.6840367628733789,0,0.156,0.264,0,0,38.40165432930205,0
SHP002761,2024-05-09,IMP8976,EXP1229,USA,NGA,490199,Land,749.51,1262.73,4209.11,0.7000007127397478,0,0.302,0.512,0,0,46.270032073288654,0
SHP002762,2024-01-25,IMP7843,EXP7443,NLD,GBR,840733,Sea,4531.89,28471.81,94906.02,0.6999999578530425,0,0.31,0.006,0,0,36.26999810338691,0
SHP002763,2024-03-17,IMP3506,EXP2378,NGA,GBR,840733,Sea,688.82,2024.71,6749.03,0.6999998518305593,0,0.186,0.531,0,1,50.909993332375166,0
SHP002764,2023-09-13,IMP5701,EXP5173,UAE,GBR,730890,Sea,116.39,2754.12,9180.41,0.7000003267827908,0,0.25,0.185,0,0,38.950014705225584,0
SHP002765,2024-03-12,IMP4216,EXP6016,GBR,NGA,851712,Land,829.6,875.45,2918.17,0.7000003426805155,0,0.146,0.482,0,0,43.3300154206232,0
SHP002766,2023-12-06,IMP1139,EXP5952,ZAF,GBR,610910,Sea,2382.78,4743.04,15810.12,0.6999997469974928,0,0.231,0.056,0,0,36.08498861488717,0
SHP002767,2022-09-23,IMP3767,EXP7313,UAE,GBR,420222,Sea,270.24,14300.37,47667.9,0.7,1,0.48,0.464,0,0,55.98,0
SHP002768,2022-10-28,IMP5189,EXP4546,USA,NGA,271019,Sea,808.16,30403.85,101346.17,0.700000009867171,0,0.101,0.057,0,0,34.1550004440227,0
SHP002769,2025-02-10,IMP6252,EXP5367,CHN,USA,720839,Land,404.84,26798.97,89329.9,0.7,0,0.108,0.106,0,0,35.239999999999995,0
SHP002770,2025-07-27,IMP1643,EXP9745,GBR,USA,870323,Air,366.19,4626.98,15423.27,0.7000000648370936,1,0.298,0.41,0,0,52.17000291766921,0
SHP002771,2022-10-30,IMP4933,EXP6097,GBR,USA,940350,Land,186.86,14927.3,49757.66,0.6999999598051838,0,0.399,0.274,0,1,48.96499819123328,0
SHP002772,2024-02-18,IMP5319,EXP4614,GBR,ZAF,940350,Sea,502.82,16682.26,55607.55,0.7000000899158478,0,0.082,0.446,0,0,41.650004046213155,0
SHP002773,2023-07-31,IMP8551,EXP4058,NLD,NGA,610910,Air,309.2,1509.44,5031.46,0.6999996025010633,0,0.149,0.605,1,0,51.83498211254785,0
SHP002774,2023-04-06,IMP5022,EXP5271,NGA,ZAF,730890,Sea,4625.15,8068.2,26894.01,0.7000001115490029,0,0.226,0.514,0,0,45.17000501970513,0
SHP002775,2024-01-20,IMP9667,EXP9183,NGA,ZAF,610910,Sea,395.55,2981.78,9939.28,0.7000004024436377,0,0.118,0.128,0,0,35.8300181099637,0
SHP002776,2024-08-14,IMP7396,EXP5400,NLD,GBR,620342,Sea,889.54,19570.58,65235.27,0.700000015329131,0,0.063,0.248,0,0,37.4050006898109,0
SHP002777,2023-07-04,IMP6496,EXP4266,IND,GBR,840733,Sea,2082.52,11878.46,39594.88,0.7000001010231626,0,0.215,0.219,0,0,39.105004546042316,0
SHP002778,2024-08-25,IMP5437,EXP7439,ZAF,GBR,850440,Sea,1757.09,6616.95,22056.51,0.7000001360142651,0,0.403,0.567,0,0,48.88500612064193,0
SHP002779,2022-05-11,IMP8059,EXP4418,BRA,GBR,840733,Land,446.88,4307.32,14357.74,0.7000001392976889,0,0.187,0.069,0,1,41.685006268396,0
SHP002780,2023-08-08,IMP7061,EXP1362,USA,ZAF,271019,Sea,1720.57,3100.06,10333.54,0.7000001935445163,1,0.284,0.587,0,0,55.500008709503234,1
SHP002781,2025-06-20,IMP6019,EXP9323,NGA,GBR,880220,Sea,277.01,5471.26,18237.55,0.7000002741596322,0,0.47,0.383,0,0,46.21001233718344,0
SHP002782,2025-05-05,IMP3336,EXP6293,NLD,NGA,420222,Air,769.92,4356.92,14523.08,0.7000002754236705,0,0.083,0.312,1,0,44.98501239406517,0
SHP002783,2023-09-11,IMP8318,EXP3977,NLD,USA,880220,Sea,2195.87,5089.78,16965.93,0.6999999410583446,0,0.295,0.294,0,0,41.80499734762551,0
SHP002784,2023-07-20,IMP3239,EXP4925,ZAF,NGA,070310,Sea,1724.94,51113.72,170379.07,0.7000000058692655,0,0.21,0.395,0,0,42.550000264116946,0
SHP002785,2022-09-08,IMP5684,EXP1862,USA,GBR,620342,Sea,1144.28,7928.51,26428.37,0.7000000378381261,1,0.221,0.454,0,1,57.895001702715675,1
SHP002786,2023-05-23,IMP3579,EXP7806,DEU,ZAF,870899,Sea,723.89,4403.63,14678.77,0.7000000681255991,0,0.258,0.138,0,1,44.130003065651955,0
SHP002787,2023-03-14,IMP1914,EXP8418,DEU,USA,720839,Air,462.48,32588.06,108626.86,0.6999999815883475,0,0.05,0.056,0,0,33.369999171475634,0
SHP002788,2022-02-07,IMP1491,EXP9751,ZAF,GBR,851712,Sea,1208.89,2224.15,7413.84,0.7000002697657355,0,0.026,0.518,0,0,42.25001213945809,0
SHP002789,2023-12-31,IMP3736,EXP3327,USA,GBR,852872,Land,430.72,5823.69,19412.3,0.7,0,0.18,0.459,0,0,43.379999999999995,0
SHP002790,2024-07-03,IMP2513,EXP5601,GBR,ZAF,730890,Air,2001.55,4519.12,15063.75,0.700000331922662,0,0.29,0.025,0,0,36.35001493651979,0
SHP002791,2025-09-09,IMP5577,EXP3887,ZAF,NGA,730890,Air,1519.69,18091.84,60306.15,0.7000000829102836,0,0.168,0.353,0,1,47.080003730962765,0
SHP002792,2025-08-25,IMP9160,EXP1796,BRA,GBR,851712,Sea,1352.85,1454.6,4848.68,0.700000824966795,0,0.032,0.589,0,0,43.760037123505775,0
SHP002793,2022-02-21,IMP9667,EXP7732,ZAF,NGA,420222,Air,917.25,9407.3,31357.66,0.6999999362197307,0,0.178,0.285,0,0,39.86999712988788,0
SHP002794,2024-08-05,IMP8421,EXP3163,CHN,USA,610910,Land,2295.32,3283.34,10944.45,0.69999954314744,0,0.047,0.268,0,0,37.5649794416348,0
SHP002795,2023-02-04,IMP8668,EXP1055,UAE,GBR,720839,Sea,1422.97,3733.54,12445.14,0.7000001607053035,0,0.144,0.195,0,0,37.56000723173865,0
